from,post_id,text,publish_time,cnt_retweet,cnt_agree,cnt_comment,user_id,screen_name,name,url,action,avatar,img,imgs,query,sentiment_score,cluster,keywords
zhihu,3482248695,现在的这些疑问，只要是涉及到车的问题，问界百分百是清清楚楚的。一辆车的 BOM ，主机厂是清清楚的，哪一辆车用了什么零件，零件的供应商是谁，零件的生产日期，都记录的非常清楚。关于 AEB，这辆车是 M7 PLUS 版本，未搭载华为的高阶智能驾驶。也就是说 AEB 用的不是华为的。那么到底搭载谁的呢？问界一查就清楚了。问界说是搭载了博世的，而博世紧急声明，我没有给涉事车辆供应 AEB，赶紧撇清关系。博世的回应是，涉事车辆没有搭载博世的智驾系统(含AEB)，可没说其他的问界M7没有搭载博世的智驾系统。博世的求生欲望，还是挺强的，在第一时间紧急澄清。博世作为global tier 1供应商，为国内很多汽车都在供应，如果真的出现了问题，对于博世来说也是很重的打击。不管是谁供应的，主机厂都逃不了责任。供应商是主机厂找的，主机厂就有责任全权负责到底，而不是发表声明说没有搭载华为的高阶智能驾驶。而有的网友也扒出来，问界M7 Plus所搭载的驾驶辅助方案不是来自博世，而是来自福瑞泰克FreeTech，同时，博世跟福瑞泰克都为问界M7 Plus供应是，属于同一个零部件，两个不同的供应商，也就是AB供。为啥问界要搞AB供呢，说好听的是备用方案，其实就是为了降低成本。后面让供应商降价的时候，更容易一些。关于 AEB 的紧急制动。没人敢保证，即便是搭载了 AEB，不管是华为的还是其他供应商的，就一定会触发紧急制动。说白了，AEB 这东西不要太相信，什么 100 公里，120 公里都可以刹停。一旦刹不停，他给不给你负责。还有他敢不敢开着车亲自测试 AEB 的功能。关于隐藏式门把手。这个东西，没有统一标准，也就是主机厂自行决定。正常的工作逻辑应该是当车辆检测到有碰撞发生，或者电池发生了热失控。门把手应该在第一时间自动弹开。为了防止意外情况，比如门把手没有自动打开。门把手应该进行冗余设计，比如在车内设置一个按钮，用纯机械控制，将门把手打开，毕竟这涉及到救援问题。隐藏式门把手里面是一个 12V 的电机控制的，如果电机坏了，或者 12V 电机的电断了， 那么门把手就打不开或者关不上了。我个人不喜欢这东西，说白了就是电控的东西在极端情况下，都不稳定。你就想想为啥火灾逃生的时候，不要坐电梯就明白了。这件事给我们的启示就是，即便是有 AEB，也是有可能不触发的。开车的时候，司机永远是第一责任人，不要把车辆交给软件。隐藏式门把手这个问题，我们消费者真的没任何办法。买一个破窗器，放在车里吧。最后愿死者安息，大家开车都注意安全。,2024-04-29 09:08:37,0,97,40,14a5dd35e261652067f916bd3d22afb1,王大富,王大富,https://www.zhihu.com/question/654456206/answer/3482248695,post,https://picx.zhimg.com/v2-37d1bb498ee2e3ba8ec7527966339d7f_l.jpg?source=1def8aca,https://pic1.zhimg.com/80/v2-cc393a3a01730ac1aae9075184dc50a1_720w.jpg?source=1def8aca,"['https://pic1.zhimg.com/80/v2-cc393a3a01730ac1aae9075184dc50a1_720w.jpg?source=1def8aca', 'https://picx.zhimg.com/80/v2-477bc6775f0c4de64e1923d895928e6a_720w.jpg?source=1def8aca', 'https://picx.zhimg.com/80/v2-175b07604e1a7a3f0d5177c5cb8e6ddd_720w.jpg?source=1def8aca']",654456206,0.0,四大疑问_说明,问界M7追尾起火3人遇难，四大疑问待解，为何碰撞未自动解锁？到底用的谁家的智驾方案？
zhihu,3482457501,作为一名问界m7车主，想说的是，如果问界真有质量问题，我们也希望厂商能够改进。问题是官方通报了，事故车辆是非智驾版，安全气囊也弹出来了，起火的是增程器（燃油发动机）而不是电池，燃油车在115KM高速撞击下不也容易燃吗。车门没打开是需要调查原因的。不是一味的声讨。作为问界车主，并不会对问界安全性质疑太大，倒是担心车门为啥打不开。转念一想，燃油车在这种高速撞击下，不也容易打不开么，此前发生过那么多案例。现在，一堆人在那阴阳怪气的暗讽华为。我不是花粉，我只是想问，华为到底作了什么恶，华为不好，我们就能国泰民安了？期待警方客观公正的结果吧，希望网友们越来越来理性客观，不再容易被带节奏,2024-04-29 11:39:40,0,125,216,62356e434f3e6b5f6fdad97b7c733b49,Kmoker,Kmoker,https://www.zhihu.com/question/654456206/answer/3482457501,post,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=1def8aca,,[],654456206,-1.0,四大疑问_说明,问界M7追尾起火3人遇难，四大疑问待解，为何碰撞未自动解锁？到底用的谁家的智驾方案？
zhihu,3482269838,出事前：遥遥领先出事后：这车没有华为在里面,2024-04-29 09:25:05,0,339,27,4b9cbcbd12e7f156a62c94ef5cb6ac34,土豆炖熊猫,土豆炖熊猫,https://www.zhihu.com/question/654456206/answer/3482269838,post,https://pic1.zhimg.com/v2-f403ded972ad2871ba60607c1d5a9688_l.jpg?source=1def8aca,,[],654456206,-1.0,四大疑问_说明,问界M7追尾起火3人遇难，四大疑问待解，为何碰撞未自动解锁？到底用的谁家的智驾方案？
zhihu,3482239542,事情是26日发生的，但是当时并没有在互联网上任何动静，直到家属发声，28日才被普遍关注。问界第一时间的反应有两个：撤掉热榜，删除视频（知乎热榜冲上第一，不到半小时，热榜上就找不到了，而抖音上视频被大量删除）；发表一份声明，主要讲了三点：AEB是供应商的（博世），工作范围只有4~85km/h；电池包正常未起火；安全气囊正常打开。而在另一份家属与售后的对话截图中，可以看到问界的售后竟然明确表示：问界的车不支持碰撞自动解锁。事情发酵一天之后，所有的质疑其实主要集中在两点：115时速下AEB为何没生效；碰撞后为何车门没有自动解锁。对于AEB不生效，官方的态度是抛给供应商博世，认为博世的工作范围只有4~85km/h，此后博世疑似否认是这款车的供应商，此事还在跟进中；对于车门有没有自动解锁，售后说不支持碰撞自动解锁，显然是非常不专业的，因为国标有规定车辆碰撞自动解锁，如果厂家说不支持，岂不是意味着这辆车连国标都没通过，就上市出售了？截至目前，并没看到问界官方有相应的回复。我对于AEB的观点是，华为（问界）存在夸大宣传的嫌疑，在所有的宣传文案中，甚至包括余承东本人的社交媒体上，都一而再，再而三的强调问界的智能化，余承东甚至曾经表示强制手握方向盘是多余的，问界想碰都难。这很大程度上提高了用户对于问界汽车智驾能力的预期。但是从未在任何文案中提及，其实部分问界M5的AEB范围只有4~85km/h，我相信大部分人都是在这次事故之后才知道，原来部分界M5的AEB范围只有4~85km/h。我对于车门没有自动解锁的观点是，碰撞自动解锁车门是一项非常重要且基本的安全配置，在发生碰撞之后，车门自动解锁是营救车内人员的第一步。尽管车门能不能打开，还要看变形程度，但是如果车门不自动解锁，那直接将生还可能降为零。从事故图片能看到，至少后门是没有形变的。这件事华为（问界）必须给出说法并承担相应的责任。除了以上内容，我还想多说一个观点：车企应该有担当。买车，是买一个整体，而非零件，车企不是把零件卖给客户，让客户去组装。所以出了事，该承担的责任，车企必须承担，至于到底是哪个供应商的，那是内部的事情。问界出事，华为必须站出来，因为问界是华为鸿蒙智行旗下品牌，华为必须承担一切该承担的责任。不能说平时宣传的时候都是华为问界，一出事，AEB是博世的，跟华为没关系，不是max版本，跟华为没关系，隐藏车门是比亚迪的，跟华为没关系，燃烧的油是中石化的，跟华为没关系，华为说了不造车，问界是造车的，跟华为没关系，车辆是赛里斯生产的，跟华为没关系。没有担当的企业，出事了第一反应是推卸责任的企业，值得人们去尊重吗？,2024-04-29 11:25:12,0,2551,412,37dd77e2b3327a744efcd78211edf363,Shannon,Shannon,https://www.zhihu.com/question/654456206/answer/3482239542,post,https://pic1.zhimg.com/v2-70967e625e5cd32393cd4c1445e1b628_l.jpg?source=1def8aca,,[],654456206,0.0,四大疑问_说明,问界M7追尾起火3人遇难，四大疑问待解，为何碰撞未自动解锁？到底用的谁家的智驾方案？
zhihu,3482624608,这个话题其实挺敏感的，一直在犹豫到底要不要写，这个话题在无形中就像有一根看不见的线，几乎所有提出质疑的人都小心翼翼不敢触碰，稍不注意可能就是粉身碎骨。想了想，不管承受多大压力都要写出来。因为今天你被捂嘴，明天我被捂嘴，到后天你发现已经没有人说话了。先看一张图：说实话，看到这些文字时，我能感觉到当事人的绝望和难过，丈夫、孩子和弟弟，几乎所有最重要的人在一瞬间全没了。字字泣血，人世间最大的悲剧不过如此。事情发生于4月26日的山西运城，彼时这一家人驾驶着一辆问界M7在山西省夏县段高速行驶，在超车道上和前方作业的洒水车发生追尾后，车辆起火。最终，发帖人的丈夫、弟弟，以及只有两周岁的儿子全部遇难身亡。28日，这件事终于上了热搜。家属说，车子是3个月前买的，车子着火以后，车门打不开（4月29日深夜家属“辟谣”说感谢好心人第一时间破窗并开门），安全气囊也没有弹出。杀人诛心的是，车祸发生两小时以后她才得到消息，厂家客服甚至还打电话来问“售后体验”。以上这些是遇难者家属的话，而厂家在回应中，却给出了差不多截然相反的回复：事发车型是入门智驾版，未搭载华为高阶智能驾驶辅助系统，而是博世方案，碰撞时的115km/h时速已经远超博世AEB触发范围，电池包特性正常，气囊正常打开。其实到这里，我对这件事都没法做出准确的评价，毕竟我不是汽车博主，更没有这方面的专业知识。但让我真正觉得有意思的，或者是讽刺的，是接下来事情的发展走向。面对厂家的回应，博世很快站了出来：涉事车辆没有搭载博世智驾系统。说实话，博世的这个回应不可谓不打脸。堂堂一个大厂，在热搜上，面对着全国网民，被博世这么打脸，确实有点难看。在这起事故中，很多人都关心为什么事故发生后门把手锁死无法打开。于是，没多久，舆论的焦点又从博世转移到了车辆制造商塞力斯。结果谁能想到，塞力斯又给出了一个让人震惊的回答：目前大部分车辆无自动解锁功能！而在红星新闻的报道中，问界M7车主手册里却清楚地写着碰撞后自动解锁...本来大家质疑的基本上都是隐藏式门把手的问题，以及设计方面的不足，现在官方却直接说没有这个功能，这怎能不让人感到震惊错愕。不过，在这起事故中，最让人愤怒的不止这些，更多的，是网民对此的态度，这种态度甚至可以用撕裂来形容。一部分人在合理质疑其中的问题，帮助遇难者家属寻求公道，但更多的，却是极力帮车商辩解，我用辩解这个词其实已经比较含蓄了，其实很多人直接在那网暴、谩骂受害者家属。一个女人，在同一时间失去了丈夫、儿子和弟弟，但凡是个正常人都会同情，但凡是个人都承受不住这种打击。可在某些人的眼里，家属的悲愤成了不怀好意；某些人反客为主，在家属的伤口上撒盐，恨不得杀人诛心；有人造谣说人家是自杀的，眼里丝毫没有对死者的敬畏；三个活生生的人，在一些人眼中，不过是一组数字，一组无关痛痒的数字；都说人类的悲欢并不相通，但我真没想到，有些人会麻木冷血到这种地步。有的人更是离谱到极点，直接怀疑是竞争对手故意来黑华为的。商战确实时有发生，但有谁愿意牺牲自己三个至亲的生命，只为抹黑某一家企业？这不仅仅是荒唐那么简单，这简直就是毫无智商和人性可言。这件事中，让人愤怒的点实在太多了。比如问界一开始的声明，特别强调了不是智驾版，没有搭载华为高阶智能驾驶辅助系统。这根本就不像一个正常车企该说出的话，要知道M7低配版卖了40%，如果按照这个声明，那些低配版的车主难道都活该倒霉？还是说开除问界车籍？如果说真是这样，那你们为什么要出低配，干脆别出低配就是！这已经不是技术方面的问题了，这是一个担当和作为人的底线问题。还有事情发生后，为何那么多大V不去关心逝者家属的悲痛，却急匆匆站出来为品牌洗地？为何那么多乌合之众和水军丝毫不管生命的逝去，还在那高喊“遥遥领先”？这些正常吗？不去关心受害者家属，不去等待交管部门的调查，到头来不是战队，就是表忠心。搞笑的是，如果是特斯拉出这种事，分分钟必定就有漫山遍野的玩意涌出来喊打喊杀。他们遇难后，留给世人太多问号。而这些，都需要问界给一个答案，同样需要华为给一个答案！,2024-04-30 09:46:25,0,130,34,faa13e031e8ac90a69a15aa12b1b499f,顾礼先生,顾礼先生,https://www.zhihu.com/question/654456206/answer/3482624608,post,https://picx.zhimg.com/v2-6364bef288fbd9c7f01895eaa34f2559_l.jpg?source=1def8aca,https://pica.zhimg.com/80/v2-e478ab7b4070a9d2946447c0f252449b_720w.jpg?source=1def8aca,"['https://pica.zhimg.com/80/v2-e478ab7b4070a9d2946447c0f252449b_720w.jpg?source=1def8aca', 'https://picx.zhimg.com/80/v2-565ad46da477ce359d92296a888a0b1e_720w.jpg?source=1def8aca', 'https://picx.zhimg.com/80/v2-0f492509471cc1000304918d5cc769fd_720w.jpg?source=1def8aca']",654456206,0.0,四大疑问_说明,问界M7追尾起火3人遇难，四大疑问待解，为何碰撞未自动解锁？到底用的谁家的智驾方案？
zhihu,3482373853,现在的逻辑已经越来越怪了！115时速的撞击还要求车完美。。这个有几个车能做到啊？现有的车企都是0事故吗？还是一起事故就要一个车企凉凉？而且调查结果没出来就已经摇言满天飞了！不是说对安全没有追求，但是现在已经造成严重滑坡了。。现在我甚至期待下一个会是谁呢！,2024-04-29 10:39:53,0,73,221,434b6b37e298d63fbf5a0fe4fdda6817,不知及不知,不知及不知,https://www.zhihu.com/question/654456206/answer/3482373853,post,https://pic1.zhimg.com/v2-4ba68b9dab771de7661e0adcf69eb484_l.jpg?source=1def8aca,,[],654456206,0.5,四大疑问_说明,问界M7追尾起火3人遇难，四大疑问待解，为何碰撞未自动解锁？到底用的谁家的智驾方案？
zhihu,3483216285,当我刷到某条评论说:这是国产电动车必要的牺牲时，不禁头皮发麻，脊背发凉。我面对的到底是一群什么样的人？,2024-04-30 02:16:15,0,6387,461,dbca7be4569b7dc800b710fcbd5ef2f8,你好鸭,你好鸭,https://www.zhihu.com/question/654463221/answer/3483216285,post,https://pic1.zhimg.com/v2-8a8e8c522617bb2f6bb30a7647df843f_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3484397183,我都不敢想如果三鹿奶粉的事发生在现在，那些受害者的家庭还能不能讨回公道哦，之前也没讨回公道啊？那 没 事 了,2024-05-01 08:44:12,0,3639,113,014b330cabe1d189838aa54960ab981a,嘉然今天扔炸弹,嘉然今天扔炸弹,https://www.zhihu.com/question/654463221/answer/3484397183,post,https://pic1.zhimg.com/v2-357ecb942f1b6fc417d1405784ae3d99_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3482762586,宏大叙事：这是必要的代价和牺牲。敢反问就是寻衅滋事。,2024-04-29 16:26:24,0,4838,207,8e9aed802767daa62bfa65c7f939247d,哆啦哆梦,哆啦哆梦,https://www.zhihu.com/question/654463221/answer/3482762586,post,https://picx.zhimg.com/v2-441616d146e0ad831fe5268eb1889364_l.jpg?source=1def8aca,,[],654463221,0.5,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3482494525,车子虽然硬件差，但是开起来感觉好啊。,2024-04-29 12:15:48,0,2258,61,3ce1446ceda39747a36f02322119bb7c,随心远行,随心远行,https://www.zhihu.com/question/654463221/answer/3482494525,post,https://pica.zhimg.com/v2-2cbc9deb4f853b8906b920caf7dcf96d_l.jpg?source=1def8aca,https://pic1.zhimg.com/80/v2-7b277ef8a0f65d291a7f5f51131c26e3_720w.jpg?source=1def8aca,['https://pic1.zhimg.com/80/v2-7b277ef8a0f65d291a7f5f51131c26e3_720w.jpg?source=1def8aca'],654463221,0.5,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3482953438,知足吧，起码这次没打电话去逝者单位让他们给个面子先别死。我觉得我需要买个电子木鱼了。,2024-04-29 19:43:06,0,1184,32,4742aeb0189c73ada0ddaa645bf5f143,沙克又干了,沙克又干了,https://www.zhihu.com/question/654463221/answer/3482953438,post,https://picx.zhimg.com/v2-e50691da5ae52c53f79f15a66222f5d6_l.jpg?source=1def8aca,,[],654463221,1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3482792141,不是诅咒，我就请教一个标准答案。各位花粉，如果你是这个家属，你会如何表现，才能让花粉圈支持你，而不是诅咒你？ps：评论区已经给出了标准答案，死者家属给华为道歉。,2024-04-30 06:18:45,0,1741,288,1675dd506b7799a04c6f49c1c9590afd,GOPE,GOPE,https://www.zhihu.com/question/654463221/answer/3482792141,post,https://picx.zhimg.com/e2bdbcde8_l.jpg?source=1def8aca,,[],654463221,1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483064330,我今天和同事聊天的时候提到过一句话“你就该买特斯拉，如果你买了特斯拉遇到这种事，全网络都在帮你声讨，应该能拿不少赔偿”“如果你买了某品牌，可能不但赔偿拿不到，搞不好还要挨骂，更弄不好还会因为某个信息不实而有牢狱之灾”更地狱笑话的是，这些话TM还都有理有据,2024-04-29 22:00:52,0,3877,204,6b105dc4f6e3bce140274cdf1d43d682,邵帅,邵帅,https://www.zhihu.com/question/654463221/answer/3483064330,post,https://pica.zhimg.com/v2-841332fd4566ae2aa4d6c61255b6bf43_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483253510,这位大姐，我以为，你们都是网上喊喊口号，爱国买华为你真买啊,2024-04-30 06:10:55,0,3048,174,232a27ac1b407ceaae28c2bbe58244f6,李哲,李哲,https://www.zhihu.com/question/654463221/answer/3483253510,post,https://picx.zhimg.com/v2-368266da154d9ee175879e4a78b40139_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3482693975,小米SU7全国首撞这个视频B站900多万播放量，来看看没技术的组装厂过保就坏的车是怎么处理的：00:07，碰撞一瞬间，安全气囊弹出00:08，两侧玻璃自动落下车门自动解锁，安全气囊泄气结束00:10，车机自动开始SOS电话求助00:19，车机SOS自动求助电话接通询问车主状况【小米SU7，全国首撞！】 小米SU7，全国首撞！_哔哩哔哩_bilibili。。。。。。。。。。。。。。。。。。。。。。对比M7这次事故，我开车的习惯是进高速巡航就开ACC，因为我的老旧燃油车只有ACC，所以此车主最少应该是开ACC的吧。然而目前视频上看见的情况是，左侧A柱估计全部入侵，主驾失能。车窗没有自动打开，门没有自动解锁，错失施救良机。安全措施没有任何冗余。,2024-04-29 15:30:13,0,2926,607,8eac3e703575fbad241029eb2fa88d30,子昕,子昕,https://www.zhihu.com/question/654463221/answer/3482693975,post,https://pic1.zhimg.com/v2-e33c70dc4feeb0297164feafe6680018_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3482899058,如果是小日本儿车企，十有八九还能给你鞠个躬再来一句斯密马赛。可惜这是爱国企业，你讨公道估计都得被打成汉奸50万。狗头,2024-04-29 18:32:14,0,2065,46,c9ad60e5ac29972f185d98457f825e4a,宓明墉户,宓明墉户,https://www.zhihu.com/question/654463221/answer/3482899058,post,https://pica.zhimg.com/v2-ae1251a81f38da30ace59f88c0fe2dcd_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483819645,有些网络生物压根不配被称为人,2024-04-30 15:33:39,0,853,75,5c66cb52465d469df5c53e32634344b5,故园海棠,故园海棠,https://www.zhihu.com/question/654463221/answer/3483819645,post,https://pic1.zhimg.com/v2-170415b9345da1533c2c05a5af51e9e2_l.jpg?source=1def8aca,https://picx.zhimg.com/80/v2-1bae5e4033fe9e518f69e788460f4820_720w.jpg?source=1def8aca,['https://picx.zhimg.com/80/v2-1bae5e4033fe9e518f69e788460f4820_720w.jpg?source=1def8aca'],654463221,0.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483207596,车主去世前最后一条抖音还在宣传问界真正的求仁得仁，死得其所这人不是车主，但互联网的粉丝评论可能比串子逆天，这个不多说，车主确实是遥遥领先的铁粉至于车主家属，车主家属在被网暴“事故发生几个小时了，我家人都在车辆烧焦了，苹果客服还在打电话问我对售后服务是否满意”,2024-04-30 10:06:13,0,1381,60,7692a57a5bed015ff8688df1885b376e,精神科张主任,精神科张主任,https://www.zhihu.com/question/654463221/answer/3483207596,post,https://picx.zhimg.com/v2-fb7bbcbe259ae88d681ff6716535113e_l.jpg?source=1def8aca,https://picx.zhimg.com/80/v2-c168ed69ab4c1ccd58e0fd8afc343d55_720w.jpg?source=1def8aca,['https://picx.zhimg.com/80/v2-c168ed69ab4c1ccd58e0fd8afc343d55_720w.jpg?source=1def8aca'],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483131793,菊粉真倒霉！真金白银支持，结果出事了，人没了，钱没了，还被网暴，维权无门！图啥呢？图个为国捐躯？,2024-04-29 23:19:56,0,758,65,196ce5426366f7a1a138bc906a9708b9,不二,不二,https://www.zhihu.com/question/654463221/answer/3483131793,post,https://pic1.zhimg.com/v2-dbdb55d758f75260fa9113ce479127c7_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483328710,这事好笑就好笑在第一次有厂家把供应商拉出来背锅华为的车出了问题，他无所谓，他说他没有问题，是供应商的问题，吓得供应商立刻出来说这车没用我的东西那b柱弯了，和我遥遥领先可没有关系，是炼钢的和炼铝的厂家有问题，怎么生产的钢材不结实呢，各位去喷他们去吧，哦对了，本来和我遥遥领先也没有关系，我们又不造车，是赛力斯的车。,2024-04-30 08:30:44,0,785,47,da4666cdea2ebb6782c0ff7ad6d9fa7f,在杭州开店,在杭州开店,https://www.zhihu.com/question/654463221/answer/3483328710,post,https://picx.zhimg.com/v2-85bbbfda97cf8e76b826e35a7ca046f2_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3482536175,说什么不删帖的。嘻嘻别的回答里面的就被删帖了。,2024-04-29 13:01:25,0,957,45,2085f32f8218374c5a0b6e56c04bef2f,敌在本能海,敌在本能海,https://www.zhihu.com/question/654463221/answer/3482536175,post,https://pic1.zhimg.com/v2-0d2fa00c76b52088577c0c3274378962_l.jpg?source=1def8aca,https://pica.zhimg.com/80/v2-73bc0dc1c80c7c8c3250ef2e6da6f976_720w.jpg?source=1def8aca,"['https://pica.zhimg.com/80/v2-73bc0dc1c80c7c8c3250ef2e6da6f976_720w.jpg?source=1def8aca', 'https://pic1.zhimg.com/80/v2-e900a6510729013348a7a1025147fc04_720w.jpg?source=1def8aca']",654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3484221042,一个花粉出事，攻击她最厉害的还是花粉。有点像动物世界了。不担心自己成为下一个？,2024-04-30 23:38:23,0,629,20,8fa15a3098c27e32c0df9f38aca32f5a,较为帅气的人,较为帅气的人,https://www.zhihu.com/question/654463221/answer/3484221042,post,https://pica.zhimg.com/v2-eb282ccd976cd4da489df7bc3e6e9262_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483617960,刷到一个群里说 M7出事，是好事，可以帮助企业改良 我直接惊了，这说的是人话？,2024-04-30 12:15:37,0,490,39,c4f03a8b4ddb96880277e48830500607,哇为,哇为,https://www.zhihu.com/question/654463221/answer/3483617960,post,https://pic1.zhimg.com/v2-f790249ed1de563a254a7e8b4735f6fe_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483289464,不出所料被公关，然后女车主和华为一起申讨网友。亮亮丽君还在郑州吗？许诺的工作怎么样了？,2024-04-30 07:42:24,0,558,62,5e18e9a1fdde936123155efa40f0d7ee,涛哥,涛哥,https://www.zhihu.com/question/654463221/answer/3483289464,post,https://picx.zhimg.com/v2-6b8ce775515526e248ba7296325292fc_l.jpg?source=1def8aca,,[],654463221,1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483107265,客观上来说，声讨不了谁，这位女车主只能慢慢习惯这种无力感。说句不好听的，这位女车主所要面对的东西，无限接近于烂尾楼业主所要面对的东西。同样的庞大的力量/人群。同样“贪便宜活该/这也能怪到hw头上?”的指责。同样的一说话就被撤热搜。至少在我的观察之中，我觉得现在大部分人，嗯，至少是中国人而言，都被包裹在无力感之中。不仅是没有未来，连当下痛苦的呻吟都发不出来。好吧，其实也是能发出来的，只不过你的痛苦来源如果是某些群体心中的神，那你不仅能体会到无力感，还有深不见底的恶意。其实现在已经是这位女车主最能翻盘的时机了，再过一段时间，事件热度几乎不可能比现在更高了，现在大家还能听到她一丝痛苦的呻吟。不抓住机会，往后她就会明白什么叫拳头打在棉花上。,2024-04-29 22:51:34,0,614,38,c0fd9259c0e18f0d39e49a1e5b54fc6e,六岁上小学,六岁上小学,https://www.zhihu.com/question/654463221/answer/3483107265,post,https://picx.zhimg.com/7c3417e8fe2c16fc62195d46e5e0b2dd_l.jpg?source=1def8aca,,[],654463221,1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483178712,业内人员，涉及到保密问题，匿了。这两个月，甚至可能未来几个月都要没日没夜赶工了，能否让特斯拉跪下来认罪就看这一把了且听龙吟,2024-04-30 00:29:29,0,572,32,20528d6827f52e5a72b2d7dd77d972d8,波尔斯大德胜,波尔斯大德胜,https://www.zhihu.com/question/654463221/answer/3483178712,post,https://pic1.zhimg.com/v2-b7c697a32d878532dfd54c5ee77e5e32_l.jpg?source=1def8aca,,[],654463221,0.5,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483328614,这就是为什么越是普通人越要买特斯拉。第一：上市时间长，该发现的问题都发现了，所谓bug少。第二：出问题只需要发抖音，会有人主动帮你炒热度，即使是自己犯了错，也能扔给特斯拉，不会有心里负担。,2024-04-30 08:30:39,0,705,48,d91c533c0ec892023e0094afaf9b2ef0,打扰了,打扰了,https://www.zhihu.com/question/654463221/answer/3483328614,post,https://pic1.zhimg.com/v2-1126aca2cee526b66f891471650b13dc_l.jpg?source=1def8aca,,[],654463221,-1.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
zhihu,3483111009,关键是怎么对待问题，怎么解决问题。丰田普锐斯车出问题的时候，全系召回。就在一周前，丰田又陆续召回了。在美国销售的2023年55690辆普锐斯，因为进水可能导致车门开关短路，造成隐患，而全部召回。在日本本国销售的13万辆普锐斯，全部召回。特斯拉出问题，也召回：据网友绯红的信息补充。 1.2023年一次召回据报道，特斯拉在12月6日进行的例行碰撞测试中首次发现了车门可能解锁的问题。在碰撞过程中，车门解锁可能会给乘客带来额外的安全风险。特斯拉公司高度重视这一问题，并在发现问题的第一时间对可能受影响的车辆发布了OTA升级，以修复潜在的安全缺陷。特斯拉表示，此次召回涉及的车辆数量相对较少，但仍需引起车主的足够重视。公司将积极与受影响的车主取得联系，并提供必要的检查和维修服务。特斯拉强调，车主在召回维修完成前，应谨慎驾驶，并在发生碰撞事故时立即与特斯拉客服联系。2.2024年召回据法新社4月19日报道，特斯拉本周早些时候在美国发布通知，宣布召回3878辆赛博越野旅行车(Cybertruck)，因为这批电动皮卡的某种缺陷可能导致车辆意外加速，增加车祸风险。……特斯拉在通知中表示，如果加速踏板卡住，“其性能和运作将受影响，这可能增加车辆碰撞风险”。某款车出问题的时候，先甩锅给供应商。各媒体配合着，把家属的账号全封了。,2024-04-30 11:11:14,0,503,63,1f5c40e24e47c462192bf6d264621d39,Eren,Eren,https://www.zhihu.com/question/654463221/answer/3483111009,post,https://picx.zhimg.com/v2-62a3b80dc78619e74a01ff7dd5dc9fbd_l.jpg?source=1def8aca,,[],654463221,0.0,家属发声,问界M7车祸女车主发帖：痛失3位至亲却都在声讨我，我声讨谁？
